id,label_lb,description_lb,class_id,class_label_lb,ner_tag
Q42852,Abdullah Gül,tierkesche Politiker,Q5,Mënsch,PER
Q42869,Nicolas Cage,US-amerikanesche Schauspiller,Q5,Mënsch,PER
Q42904,Dima Bilan,russesche Popsänger,Q5,Mënsch,PER
Q42930,Dustin Hoffman,"US-amerikanesche Filmproduzent, Filmregisseur a Schauspiller",Q5,Mënsch,PER
Q42939,Bronisław Komorowski,polnesche Politiker,Q5,Mënsch,PER
Q42985,Iwan Petrowitsch Pawlow,russesche Medezinner a Physiolog,Q5,Mënsch,PER
Q42992,Golda Meir,israeelesch Politikerin,Q5,Mënsch,PER
Q43027,Edwin Hubble,US-amerikaneschen Astronom,Q5,Mënsch,PER
Q43033,Desmond Tutu,südafrikanesche Bëschof,Q5,Mënsch,PER
Q43067,Heinrich Himmler,däitschen-NSDAP Politiker,Q5,Mënsch,PER
Q43107,Diokletian,réimesche Keeser,Q5,Mënsch,PER
Q43137,Sofia Rotaru,ukrainesch Sängerin vu moldawescher Ofstamung,Q5,Mënsch,PER
Q43144,Sarah Palin,amerikanesch Politikerin,Q5,Mënsch,PER
Q43203,Clint Eastwood,"US-amerikanesche Schauspiller, Regisseur, Produzent, Komponist a Politiker",Q5,Mënsch,PER
Q43247,Ingrid Bergman,schweedesch Schauspillerin,Q5,Mënsch,PER
Q43252,Sophia Loren,italieenesch Filmschauspillerin,Q5,Mënsch,PER
Q43274,Charles III.,Kinnek vum Vereenegte Kinnekräich,Q5,Mënsch,PER
Q43293,John M. Coetzee,"südafrikaneschen, engleschsproochege Schrëftsteller",Q5,Mënsch,PER
Q43781,Michael Lerchenberg,däitsche Schauspiller,Q5,Mënsch,PER
Q43832,Sepp Parzinger,däitsche Politiker,Q5,Mënsch,PER
Q43841,Heinz Paula,däitsche Politiker,Q5,Mënsch,PER
Q43866,Carl Merz,éisträichesche Schrëftsteller,Q5,Mënsch,PER
Q43874,Eddie Murphy,amerikanesche Komiker,Q5,Mënsch,PER
Q43883,George Tobias,amerikanesche Schauspiller,Q5,Mënsch,PER
Q43915,Otto I.,Keeser vum Hellege réimesche Räich,Q5,Mënsch,PER
Q43927,André Léonard,belsche Bëschof,Q5,Mënsch,PER
Q43930,Reinhard Marx,däitsche Geeschtlechen,Q5,Mënsch,PER
Q43948,Joseph von Fraunhofer,"däitschen Optiker, Physiker an Astronom",Q5,Mënsch,PER
Q43961,Hadwig vu Sachsen,Mamm vum Hugues Capet,Q5,Mënsch,PER
Q43969,Muhammad Yunus,bangladescheschen Ekonomist,Q5,Mënsch,PER
Q43974,Louis de Frommen,Kinnek vun der Aquitaine,Q5,Mënsch,PER
Q43994,Matthew Abram Groening,US-amerikaneschen Zeechner,Q5,Mënsch,PER
Q43999,Jacques den Eeleren,"Apostel, Hellegen",Q5,Mënsch,PER
Q44007,Paul Klee,däitsche Moler a Graphiker,Q5,Mënsch,PER
Q44032,Egon Schiele,éisträichesche Moler,Q5,Mënsch,PER
Q44040,Richard David Precht,"däitsche Schrëftsteller, Publizist an Essayist",Q5,Mënsch,PER
Q44054,Franz Marc,däitsche Moler a Schrëftsteller,Q5,Mënsch,PER
Q44068,Dirk Nowitzki,däitsche Basketballspiller,Q5,Mënsch,PER
Q44077,Jessica Alba,amerikanesch Schauspillerin,Q5,Mënsch,PER
Q44097,Marco Borriello,italieenesche Foussballspiller,Q5,Mënsch,PER
Q44107,Peter Handke,éisträichesche Regisseur,Q5,Mënsch,PER
Q44119,François de Chabaud-Latour,franséische Politiker,Q5,Mënsch,PER
Q44122,Django Reinhardt,franséischen Museker,Q5,Mënsch,PER
Q44125,Diana Žiliūtė,Litauesch Vëlossportlerin,Q5,Mënsch,PER
Q44131,Werner Herzog,däitsche Filmregisseur,Q5,Mënsch,PER
Q44176,Hulk Hogan,US-amerikanesche Wrestler a Schauspiller,Q5,Mënsch,PER
Q44183,William Golding,brittesche Schrëftsteller,Q5,Mënsch,PER
Q44197,Maximilien de Robespierre,franséische Politiker,Q5,Mënsch,PER
Q44205,Helmuth Karl Bernhard von Moltke,preisesche Militär,Q5,Mënsch,PER
Q44221,Sean Penn,amerikanesche Schauspiller,Q5,Mënsch,PER
Q44233,Hesiod,griichesche Poet,Q5,Mënsch,PER
Q44248,Hieronymus vu Stridon,"Theolog, Iwwersetzer an Hellegen",Q5,Mënsch,PER
Q44269,Kleeschen,chrëschtlechen Hellegen,Q5,Mënsch,PER
Q44274,Jörg Haider,éisträichesche Politiker,Q5,Mënsch,PER
Q44291,Mohd Zakry Abdul Latif,Badmintonspiller,Q5,Mënsch,PER
Q44298,Bastian Schweinsteiger,däitsche foussballspiller,Q5,Mënsch,PER
Q44301,Jim Morrison,"amerikaneschen Auteur , Komponist a Sänger",Q5,Mënsch,PER
Q44304,The Undertaker,US-amerikanesche Rénger,Q5,Mënsch,PER
Q44328,Karl Kraus,éisträicheschen Schrëftsteller a Publizist,Q5,Mënsch,PER
Q44331,Arthur Schnitzler,éisträicheschen Dramatiker,Q5,Mënsch,PER
Q44371,Walentina Wladimirowna Tereschkowa,russesch Kosmonautin,Q5,Mënsch,PER
Q44380,Cameron Diaz,US-amerikanesch Schauspillerin,Q5,Mënsch,PER
Q44403,Heinrich Heine,"däitschen Dichter, Schrëftsteller a Journalist",Q5,Mënsch,PER
Q44407,Ronald Golias,brasilianesche Filmschauspiller an Humorist,Q5,Mënsch,PER
Q44420,Giovanni Trapattoni,italieenesche Foussballspiller,Q5,Mënsch,PER
Q44426,Rainer Werner Fassbinder,"däitsche Regisseur, Dréibuchauteur a Schauspiller",Q5,Mënsch,PER
Q44467,Orlando Bloom,brittesche Schauspiller,Q5,Mënsch,PER
Q44473,O. J. Simpson,U.S.-amerikaneschen Sportler a Schauspiller,Q5,Mënsch,PER
Q44507,Edmund Stoiber,däitsche Politiker,Q5,Mënsch,PER
Q44519,Selma Lagerlöf,schweedesch Schrëftstellerin,Q5,Mënsch,PER
Q44561,Kevin James,"US-amerikanesche Komiker, Filmschauspiller, Filmproduzent an Dréibuchauteur",Q5,Mënsch,PER
Q44570,John Lee Hooker,US-amerikanesche Bluesmuseker,Q5,Mënsch,PER
Q44575,Eduardo Galeano,"uruguayesche Journalist, Essayist a Schrëftsteller",Q5,Mënsch,PER
Q44580,Richard Sorge,däitsche Journalist a Spioun,Q5,Mënsch,PER
Q44583,Mohd Fairuzizuan Mohd Tazari,Badmintonspiller,Q5,Mënsch,PER
Q44584,Hans Magnus Enzensberger,"däitsche Schrëftsteller, Dichter, Iwwersetzer an Editeur",Q5,Mënsch,PER
Q44586,Muhammad Hafiz Hashim,Badmintonspiller,Q5,Mënsch,PER
Q44593,Vidiadhar Surajprasad Naipaul,brittesche Schrëftsteller,Q5,Mënsch,PER
Q44612,Horst Seehofer,däitsche Politiker,Q5,Mënsch,PER
Q44616,Wyatt Earp,amerikanesche Politiker,Q5,Mënsch,PER
Q44620,Franz Josef Strauß,däitsche Politiker,Q5,Mënsch,PER
Q44639,Sean Parnell,amerikanesche Politiker,Q5,Mënsch,PER
Q44653,Malcolm Young,australesche Gittarist,Q5,Mënsch,PER
Q44673,Andreas Ottl,däitsche foussballspiller,Q5,Mënsch,PER
Q44690,Lincoln Chafee,amerikanesche Politiker,Q5,Mënsch,PER
Q44709,Jean-Jacques Goldman,franséische Sänger,Q5,Mënsch,PER
Q44736,Vicco von Bülow,"däitsche Komediant, Zeechner, Schrëftsteller, Schauspiller, a Regisseur",Q5,Mënsch,PER
Q44781,Erik Zabel,däitsche Vëlossportler,Q5,Mënsch,PER
Q44801,Peter Alexander,"éisträichesche Sänger, Schauspiller, Entertainer a Showmaster",Q5,Mënsch,PER
Q44833,J. J. Cale,US-amerikanesche Museker a Sänger,Q5,Mënsch,PER
Q44834,Thomas Kraft,däitsche foussballspiller,Q5,Mënsch,PER
Q44839,Carl Amery,däitsche Schrëftsteller a Publizist,Q5,Mënsch,PER
Q44882,Godfried Danneels,belsche Kardinol,Q5,Mënsch,PER
Q44886,André Vingt-Trois,franséische Bëschof a Kardinol,Q5,Mënsch,PER
Q44903,Lindsay Lohan,"amerikanesch Schauspillerin, Pop-Sängerin a Model",Q5,Mënsch,PER
Q45019,Karl Lehmann,"däitsche Geeschtlechen, Bëschof vu Mainz",Q5,Mënsch,PER
Q45068,Carl Gustaf XVI. vu Schweden,Kinnek vu Schweden (zanter 1973),Q5,Mënsch,PER
Q45095,Robert Stolz,éisträichesche Komponist,Q5,Mënsch,PER
Q45141,Friedrich Wilhelm Raiffeisen,"däitsche Politiker, Sozialreformer a Philantrop",Q5,Mënsch,PER
Q45203,Hubert von Goisern,éisträichesche Liddermécher a Museker,Q5,Mënsch,PER
Q45207,Antonio Inoki,"Japanesche Politiker, fréiere professionelle Ringer",Q5,Mënsch,PER
Q45221,Herbert Achternbusch,däitsche Schauspiller,Q5,Mënsch,PER
Q45233,Helmut Qualtinger,"éisträichesche Schauspiller, Schrëftsteller a Kabarettist",Q5,Mënsch,PER
Q45275,Georg Kreisler,"US-amerikanesche Museker, Sänger, Komponist, Auteur",Q5,Mënsch,PER
Q45292,Michael Herbig,däitsche Schauspiller,Q5,Mënsch,PER
Q45309,Ludwig Thoma,däitsche Schrëftsteller,Q5,Mënsch,PER
Q45338,Günther Kaufmann,däitsche Schauspiller,Q5,Mënsch,PER
Q45357,Hans Clarin,däitsche Schauspiller a Synchronspriecher,Q5,Mënsch,PER
Q45370,Roy Black,däitsche Sänger,Q5,Mënsch,PER
Q45380,John Lewis,amerikanesche Politiker,Q5,Mënsch,PER
Q45512,Manfred Deix,éisträichesche Karikaturist a Graphiker,Q5,Mënsch,PER
Q45521,Dieter Hildebrandt,däitsche Kabarettist,Q5,Mënsch,PER
Q45531,Tromla,däitschen Drummer,Q5,Mënsch,PER
Q45542,Helmut Fischer,däitsche Schauspiller (1926-1997),Q5,Mënsch,PER
Q45553,Robert J. Wilke,amerikanesche Schauspiller,Q5,Mënsch,PER
Q45558,Beppo Brem,däitsche Schauspiller,Q5,Mënsch,PER
Q45610,Mr. Acker Bilk,brittesche Museker,Q5,Mënsch,PER
Q45647,Eddie Marsan,brittesche Schauspiller,Q5,Mënsch,PER
Q45661,Coco Chanel,franséisch Moudendesignerin a Geschäftsfra,Q5,Mënsch,PER
Q45747,Viswanathan Anand,indesche Schachspiller,Q5,Mënsch,PER
Q45766,Mario Gómez,däitsche foussballspiller,Q5,Mënsch,PER
Q45785,Kim Dae-jung,südkoreanesche Politiker,Q5,Mënsch,PER
Q45827,Stephanie Szostak,franséisch Schauspillerin,Q5,Mënsch,PER
Q45857,Willy Kurant,belsche Kameramann,Q5,Mënsch,PER
Q45901,Thierry Henry,franséische Foussballspiller,Q5,Mënsch,PER
Q45909,John Cale,brittesche Museker a Komponist,Q5,Mënsch,PER
Q45940,James Lankford,amerikanesche Politiker,Q5,Mënsch,PER
Q45946,Suzanne Bonamici,amerikanesch Politikerin,Q5,Mënsch,PER
Q45951,Mike Fitzpatrick,amerikanesche Politiker,Q5,Mënsch,PER
Q45953,Ann Marie Buerkle,amerikanesch Politikerin,Q5,Mënsch,PER
Q45956,Kathy Hochul,amerikanesch Politikerin,Q5,Mënsch,PER
Q45978,Robert Gourdon,franséische Politiker,Q5,Mënsch,PER
Q46052,Anders Fogh Rasmussen,dänesche Politiker,Q5,Mënsch,PER
Q46053,Clive Dunn,brittesche Schauspiller,Q5,Mënsch,PER
Q46096,Felix Mendelssohn,"däitsche Dirigent, Pianist a Komponist",Q5,Mënsch,PER
Q46115,Monique Knol,hollännesch Vëlossportlerin,Q5,Mënsch,PER
Q46120,William Alfred Fowler,US-amerikaneschen Astrophysiker,Q5,Mënsch,PER
Q46139,Man Ray,amerikanesche Moler a Fotograf,Q5,Mënsch,PER
Q46248,Terry Pratchett,englesche Fantasy-Schrëftsteller,Q5,Mënsch,PER
Q46254,Pi Hongyan,Badmintonspillerin,Q5,Mënsch,PER
Q46373,Edgar Degas,franséische Moler a Sculpteur,Q5,Mënsch,PER
Q46436,Lou Wangberg,amerikanesche Politiker,Q5,Mënsch,PER
Q46479,Zarah Leander,schweedisch Schauspillerin a Sängerin,Q5,Mënsch,PER
Q46633,Charles Babbage,englesche Mathematiker,Q5,Mënsch,PER
Q46706,Eugène Ionesco,franséisch-rumäneschen Auteur,Q5,Mënsch,PER
Q46755,Benny Goodman,US-amerikaneschen Museker a Bandleader,Q5,Mënsch,PER
Q46768,Maximian Herculius,réimesche Keeser,Q5,Mënsch,PER
Q46795,Wangari Maathai,"kenyanesch Wëssenschaftlerin, Aktivistin a Friddensnobelpräisdréierin",Q5,Mënsch,PER
Q46830,Robert Hooke,engleschen Astronom,Q5,Mënsch,PER
Q46868,Ieoh Ming Pei,taiwanesch-US-amerikaneschen Architekt,Q5,Mënsch,PER
Q47087,Arthur C. Clarke,englesche Schrëftsteller,Q5,Mënsch,PER
Q47120,Dawid Fjodorowitsch Oistrach,sowjetesch-ukrainesche Museker,Q5,Mënsch,PER
Q47152,Mary Shelley,brittesch Schrëftstellerin,Q5,Mënsch,PER
Q47213,Warren Buffett,US-amerikaneschen Investisseur,Q5,Mënsch,PER
Q47216,Condoleezza Rice,amerikanesch Politikerin,Q5,Mënsch,PER
Q47243,Elfriede Jelinek,éisträichesch Schrëftstellerin,Q5,Mënsch,PER
Q47293,Erich Maria Remarque,däitsche Schrëftsteller,Q5,Mënsch,PER
Q47365,Marie-Antoinette vun Éisträich,"Äerzherzogin vun Éisträich, Kinnigin vu Frankräich an Navarra",Q5,Mënsch,PER
Q47434,Edmond Halley,engleschen Astronom a Mathematiker,Q5,Mënsch,PER
Q47480,Paul Dirac,brittesche Physiker,Q5,Mënsch,PER
Q47484,André Gide,franséische Schrëftsteller,Q5,Mënsch,PER
Q47563,Matteo Renzi,italieenesche Politiker,Q5,Mënsch,PER
Q47595,Alfons X.,Kinnek vu Kastilien a León,Q5,Mënsch,PER
Q47619,Nadine Gordimer,südafrikanesch Schrëftstellerin,Q5,Mënsch,PER
Q47664,Catherine Zeta-Jones,walisesch Schauspillerin,Q5,Mënsch,PER
Q47674,Amerigo Vespucci,"italieeneschen Händler, Séifuerer an Entdecker",Q5,Mënsch,PER
Q47739,Zhuangzi,chineesesche Philosoph,Q5,Mënsch,PER
Q47755,Imre Kertész,ongresche Schrëftsteller vu jiddeschen Originnen,Q5,Mënsch,PER
Q47780,Zaha Hadid,irakesch-brittesch Architektin an Designerin,Q5,Mënsch,PER
Q47846,Naoto Kan,japanesche Politiker,Q5,Mënsch,PER
Q47875,Robbie Williams,brittesche Museker,Q5,Mënsch,PER
Q48187,Eric Clapton,"brittesche Museker, Singer-Songwriter a Gittarist",Q5,Mënsch,PER
Q48246,Ernst Haeckel,däitschen Naturwëssenschaftler a Philosoph,Q5,Mënsch,PER
Q48259,Dick Cheney,US-amerikanesche Politiker,Q5,Mënsch,PER
Q48283,Julija Tymoschenko,ukrainesch Politikerin,Q5,Mënsch,PER
Q48301,Martin Heidegger,däitsche Philosoph,Q5,Mënsch,PER
Q48330,Roberto Mancini,italieenesche Foussballspiller,Q5,Mënsch,PER
Q48337,Morgan Freeman,US-amerikanesche Schauspiller,Q5,Mënsch,PER
Q48345,Johann Christoph Bach,däitsche Violonist,Q5,Mënsch,PER
Q48410,Richard Gere,amerikanesche Schauspiller,Q5,Mënsch,PER
Q48438,Georges,chrëschtlechen Hellegen,Q5,Mënsch,PER
Q48502,Marika Rökk,"éisträichesch-däitsch Sängerin, Dänzerin a Schauspillerin",Q5,Mënsch,PER
Q48627,Thomas Conrad Porter,amerikanesche Botaniker,Q5,Mënsch,PER
Q48674,René Fonck,franséische Politiker,Q5,Mënsch,PER
Q48792,George Foster Shepley,amerikanesche Politiker,Q5,Mënsch,PER
Q48956,Hermann Staudinger,däitsche Cheemiker an Nobelpräisdréier,Q5,Mënsch,PER
Q48967,Katrin Göring-Eckardt,däitsch Politikerin,Q5,Mënsch,PER
Q48983,Linus Pauling,amerikanesche Chimist,Q5,Mënsch,PER
Q48987,Jonathan Demme,US-amerikanesche Filmregisseur,Q5,Mënsch,PER
Q49001,Whoopi Goldberg,amerikanesch Schauspillerin,Q5,Mënsch,PER
Q49004,Patrick Swayze,"US-amerikanesche Schauspiller, Dänzer a Sänger",Q5,Mënsch,PER
Q49034,Hedy Lamarr,éisträichesch-amerikanesch Schauspillerin an Erfinderin,Q5,Mënsch,PER
Q49074,Kurt Vonnegut,US-amerikanesche Schrëftsteller,Q5,Mënsch,PER
Q49214,Dan Quayle,US-amerikanesche Politiker,Q5,Mënsch,PER
Q49216,Walter Mondale,amerikanesche Politiker,Q5,Mënsch,PER
Q49325,Albert Schweitzer,elsässeschen Dokter,Q5,Mënsch,PER
Q49328,Peer Steinbrück,däitsche Politiker,Q5,Mënsch,PER
Q49426,Ellsworth Paine Killip,amerikanesche Botaniker,Q5,Mënsch,PER
Q49452,Pierre Clostermann,franséische Politiker,Q5,Mënsch,PER
Q49478,Pierre de Marivaux,franséischen Auteur,Q5,Mënsch,PER
Q49481,Sergei Sergejewitsch Prokofjew,russesche Pianist a Komponist,Q5,Mënsch,PER
Q49496,Jean de La Fontaine,franséische Schrëftsteller,Q5,Mënsch,PER
Q49735,Johnny Nash,US-amerikanesche Pop- a Reggaemuseker a Schauspiller,Q5,Mënsch,PER
Q49744,Victor Horta,belschen Architekt an Designer,Q5,Mënsch,PER
Q49760,Peter Brook,englesche Filmregisseur,Q5,Mënsch,PER
Q49888,Solomon Burke,US-amerikanesche Sänger,Q5,Mënsch,PER
Q50003,Alberto Sordi,italieenesche Schauspiller,Q5,Mënsch,PER
Q50034,Hugues Aufray,franséische Sänger,Q5,Mënsch,PER
Q50039,Patrick Conley,däitsch-amerikanesche Journalist a Medienhistoriker,Q5,Mënsch,PER
Q50104,Debbie Wasserman Schultz,amerikanesch Politikerin,Q5,Mënsch,PER
Q50187,César Franck,franséische Komponist an Organist,Q5,Mënsch,PER
Q50597,Heidi Heitkamp,amerikanesch Politikerin,Q5,Mënsch,PER
Q50599,Ted Stevens,amerikanesche Politiker,Q5,Mënsch,PER
Q50608,Trent Lott,amerikanesche Politiker,Q5,Mënsch,PER
Q50610,Hilda Solis,amerikanesch Politikerin,Q5,Mënsch,PER
Q50612,Susan Rice,amerikanesch Politikerin,Q5,Mënsch,PER
Q50613,Bill Graves,amerikanesche Politiker,Q5,Mënsch,PER
Q50713,Jean Renoir,franséische Filmregisseur a Dréibuchauteur,Q5,Mënsch,PER
Q50764,Éric Rohmer,franséische Film- an Theaterregisseur,Q5,Mënsch,PER
Q51008,John Atta-Mills,Politiker am Ghana,Q5,Mënsch,PER
Q51023,Vanessa Paradis,"franséisch Sängerin, Schauspillerin a Model",Q5,Mënsch,PER
Q51088,Antonio Salieri,italieenesch-éisträichesche Komponist,Q5,Mënsch,PER
Q51101,Jolin Tsai,taiwaneesesch Sängerin,Q5,Mënsch,PER
Q51114,John Ford,US-amerikanesche Filmregisseur a Filmproduzent,Q5,Mënsch,PER
Q51123,David Wark Griffith,amerikanesche Schauspiller (1875–1948),Q5,Mënsch,PER
Q51127,Carl Theodor Dreyer,dänesche Filmregisseur,Q5,Mënsch,PER
Q51133,King Vidor,amerikanesche Regisseur (1894-1982),Q5,Mënsch,PER
Q51461,Sam Peckinpah,"US-amerikanesche Filmregisseur, Dréibuchauteur a Schauspiller",Q5,Mënsch,PER
Q51466,Budd Boetticher,"US-amerikanesche Filmregisseur, Dréibuchauteur, Filmproduzent a Schauspiller",Q5,Mënsch,PER
Q51472,Rouben Mamoulian,amerikanesche Regisseur,Q5,Mënsch,PER
Q51488,John Cassavetes,amerikanesche Schauspiller a Regisseur,Q5,Mënsch,PER
Q51490,George Stevens,"US-amerikanesche Filmregisseur, Dréibuchauteur a Filmproduzent",Q5,Mënsch,PER
Q51491,Michael Curtiz,ungaresch-éisträichesch-amerikanesche Filmregisseur,Q5,Mënsch,PER
Q51492,Frank Capra,US-amerikanesche Filmregisseur,Q5,Mënsch,PER
Q51498,Robert Siodmak,US-amerikanesche Filmregisseur,Q5,Mënsch,PER
Q51499,Curtis Bernhardt,amerikanesch-däitsche Filmregisseur,Q5,Mënsch,PER
Q51503,Franklin J. Schaffner,US-amerikanesche Filmregisseur,Q5,Mënsch,PER
Q51505,Marcellin Marbot,franséische Generol,Q5,Mënsch,PER
Q51506,Richard Attenborough,"brittesche Schauspiller, Filmregisseur a Filmproduzent (1923–2014)",Q5,Mënsch,PER
Q51508,Adolphe Marbot,franséische Generol,Q5,Mënsch,PER
Q51513,Hugo von Hofmannsthal,éisträichesche Schrëftsteller,Q5,Mënsch,PER
Q51515,John Chadwick,brittesche Philolog a Paleograph,Q5,Mënsch,PER
Q51519,Alan J. Pakula,"US-amerikaneschen Dréibuchauteur, Filmregisseur a -produzent",Q5,Mënsch,PER
Q51522,Sydney Pollack,"US-amerikanesche Filmregisseur, -produzent a Schauspiller",Q5,Mënsch,PER
Q51525,Miloš Forman,US-amerikanesche Regisseur mat tschecheschen Originnen,Q5,Mënsch,PER
Q51530,Jerzy Skolimowski,"polnesche Filmregisseur, Dréibuchauteur a Schauspiller",Q5,Mënsch,PER
Q51535,Vincente Minnelli,"US-amerikanesche Theater-, Revue- a Filmregisseur",Q5,Mënsch,PER
Q51537,Mike Nichols,US-amerikaneschen Theater- a Filmregisseur,Q5,Mënsch,PER
Q51541,Nicolas Roeg,"brittesche Filmregisseur, Dréibuchauteur a Kameramann",Q5,Mënsch,PER
Q51545,Luis Buñuel,spuenesch-mexikanesche Filmregisseur,Q5,Mënsch,PER
Q51547,Billy Wilder,"éisträichesch-amerikanesche Filmregisseur a Produzent, Dréibuchauteur a Journalist",Q5,Mënsch,PER
Q51549,Jacques Tati,franséische Filmregisseur a Schauspiller,Q5,Mënsch,PER
Q51552,Roman Polański,"franséisch-polnesche Filmregisseur a -produzent, Dréibuchauteur a Schauspiller",Q5,Mënsch,PER
Q51559,Sidney Lumet,"US-amerikanesche Filmregisseur, Dréibuchauteur a Filmproduzent",Q5,Mënsch,PER
Q51562,Ernst Lubitsch,däitsch-US-amerikanesche Filmregisseur a Schauspiller,Q5,Mënsch,PER
Q51570,George Roy Hill,US-amerikanesche Filmregisseur an Dréibuchauteur (1921-2002),Q5,Mënsch,PER
Q51575,John Huston,"US-amerikanesche Filmregisseur, Dréibuchauteur, Filmproduzent a Schauspiller",Q5,Mënsch,PER
Q51581,Howard Hawks,US-amerikaneschen Dréibuchauteur a Regisseur,Q5,Mënsch,PER
Q51582,William Friedkin,"amerikanesche Regisseur, Dréibuchschreiwer a Produzent",Q5,Mënsch,PER
Q51583,Joseph L. Mankiewicz,"US-amerikaneschen Dréibuchauteur, Filmregisseur a -produzent",Q5,Mënsch,PER
Q51703,Dina Merrill,amerikanesch Schauspillerin,Q5,Mënsch,PER
Q51814,Dale Dye,amerikanesche Schauspiller,Q5,Mënsch,PER
Q52030,Janne Furch,däitsch Schauspillerin,Q5,Mënsch,PER
Q52409,Marcel Carné,franséische Filmregisseur,Q5,Mënsch,PER
Q52411,Tony Richardson,"brittesche Regisseur, Dréibuchauteur a Filmproduzent",Q5,Mënsch,PER
Q52627,Bob Mathias,amerikanesche Politiker,Q5,Mënsch,PER
Q52890,Gustav V.,Kinnek vu Schweden vun 1907 bis 1950,Q5,Mënsch,PER
Q52920,Fredrik Reinfeldt,schweedesche Politker,Q5,Mënsch,PER
Q52997,Otto Preminger,"éisträichesch-US-amerikanesche Filmregisseur, Filmproduzent a Schauspiller",Q5,Mënsch,PER
Q53001,Jean-Luc Godard,franséisch-Schwäizer Regisseur,Q5,Mënsch,PER
Q53002,François Truffaut,"franséische Filmkritiker, Schauspiller a Filmregisseur",Q5,Mënsch,PER
Q53003,Roberto Rossellini,italieenesche Filmregisseur,Q5,Mënsch,PER
Q53004,Vittorio de Sica,"italieenesche Filmregisseur, Dréibuchauteur a Schauspiller",Q5,Mënsch,PER
Q53005,Alessandro Blasetti,italieenesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q53007,Carlo Ludovico Bragaglia,italieenesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q53008,Mauro Bolognini,italieenesche Filmregisseur,Q5,Mënsch,PER
Q53009,Bernardo Bertolucci,italieenesche Filmregisseur,Q5,Mënsch,PER
Q53010,Marco Bellocchio,italieenesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q53011,Dario Argento,"italieenesche Filmregisseur, Filmproduzent an Dréibuchauteur",Q5,Mënsch,PER
Q53012,Guido Brignone,"italieenesche Schauspiller, Dréibuchauteur a Filmregisseur",Q5,Mënsch,PER
Q53013,Mario Camerini,italieenesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q53015,Luigi Comencini,italieenesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q53018,Marco Ferreri,italieenesche Filmregisseur,Q5,Mënsch,PER
Q53020,Carmine Gallone,italieenesche Filmregisseur (1885-1973),Q5,Mënsch,PER
Q53023,Nanni Loy,"italieenesche Filmregisseur, Schauspiller an Dréibuchauteur",Q5,Mënsch,PER
Q53024,Raffaello Matarazzo,italieenesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q53026,Mario Monicelli,italieenesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q53028,Giuliano Montaldo,"italieenesche Filmregisseur, Dréibuchauteur a Schauspiller",Q5,Mënsch,PER
Q53034,Dino Risi,italieenesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q53037,Ettore Scola,italieenesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q53039,Lina Wertmüller,italieenesch Filmregisseurin an Dréibuchauteurin,Q5,Mënsch,PER
Q53041,Valerio Zurlini,italieenesche Filmregisseur,Q5,Mënsch,PER
Q53044,Elio Petri,italieenesche Filmregisseur,Q5,Mënsch,PER
Q53049,Luigi Magni,italieeneschen Dréibuchauteur a Filmregisseur,Q5,Mënsch,PER
Q53050,Francesco Rosi,italieenesche Filmregisseur an Dréibuchauteur,Q5,Mënsch,PER
Q53052,Stefano Vanzina,italieenesche Filmregisseur,Q5,Mënsch,PER
Q53068,Claudio Monteverdi,italieenesche Komponist,Q5,Mënsch,PER
Q53120,Dylan McDermott,amerikanesche Schauspiller,Q5,Mënsch,PER
